ensgid	alias	pHaplo	pTriplo	pHaplo_decile	pTriplo_decile
ENSG00000164402	SEPT8	0.467510077168032	0.80493034278706	5	8
ENSG00000164430	MB21D1	0.0883458699948023	0.100255871894107	0	0
ENSG00000164451	FAM26D	0.14692640718795	0.146556460803564	1	1
ENSG00000164500	C7orf72	0.178180428846735	0.314883600464994	2	4
ENSG00000164508	HIST1H2AA	0.0964990317806855	0.269668182530082	0	3
ENSG00000164542	KIAA0895	0.414924476488049	0.399281834713308	5	5
ENSG00000164556	FAM183B	0.0531002641065196	0.125227173378648	0	1
ENSG00000164603	C7orf60	0.654324565687284	0.474807702571578	6	6
ENSG00000164645	C7orf62	0.030803595317189	0.0162099894563119	0	0
ENSG00000164659	KIAA1324L	0.33941472231348	0.267884741854964	4	3
ENSG00000164818	HEATR2	0.609560714262631	0.514873598848195	6	6
ENSG00000164898	C7orf55	0.588223204392179	0.487894487393669	6	6
ENSG00000164944	KIAA1429	0.972760720149852	0.722976441160485	9	7
ENSG00000164961	KIAA0196	0.700291515317208	0.331152075699176	7	4
ENSG00000164976	KIAA1161	0.139966544567212	0.237685085644486	1	3
ENSG00000165131	C7orf34	0.218628607922167	0.188628808777671	2	2
ENSG00000165152	TMEM246	0.239175795716972	0.417931447792014	3	5
ENSG00000165171	WBSCR27	0.0699659641897927	0.189578987309023	0	2
ENSG00000165181	C9orf84	0.144680547279135	0.289225188846045	1	3
ENSG00000165233	C9orf89	0.161306964428983	0.401385648750654	2	5
ENSG00000165325	CCDC67	0.190440346443281	0.328219529132905	2	4
ENSG00000165406	MARCH8	0.172270627775475	0.451497522466975	2	5
ENSG00000165490	C11orf82	0.353463776523483	0.0926587242375136	4	0
ENSG00000165507	C10orf10	0.19409152563723	0.222306603383538	2	2
ENSG00000165511	C10orf25	0.0848287993773208	0.224013296890585	0	2
ENSG00000165629	ATP5C1	0.695879789028441	0.414806556767062	7	5
ENSG00000165660	FAM175B	0.838451133049626	0.303735986882766	8	4
ENSG00000165689	SDCCAG3	0.618647719032119	0.598946314596901	6	7
ENSG00000165698	C9orf9	0.601731460843894	0.389843215556905	6	5
ENSG00000165714	LOH12CR1	0.369277918866649	0.462887648252316	4	6
ENSG00000165716	FAM69B	0.339856041772806	0.145421385085779	4	1
ENSG00000165757	KIAA1462	0.763526325390495	0.973755714662271	7	9
ENSG00000165782	TMEM55B	0.640062804740917	0.869614062777761	6	8
ENSG00000165813	C10orf118	0.755701165980694	0.360111013583499	7	4
ENSG00000165837	FAM194B	0.142173810508837	0.409385453528684	1	5
ENSG00000165905	GYLTL1B	0.338128522214957	0.353407806267974	4	4
ENSG00000165996	PTPLA	0.263181044791374	0.0976321054596203	3	0
ENSG00000166004	KIAA1731	0.649900941197485	0.374797200083988	6	5
ENSG00000166246	C16orf71	0.358256758428098	0.148632129209493	4	1
ENSG00000166275	C10orf32	0.20385094702945	0.301545687806673	2	4
ENSG00000166352	C11orf74	0.329250677327596	0.168062201032151	4	1
ENSG00000166398	KIAA0355	0.520481584525363	0.695357665492081	6	7
ENSG00000166444	ST5	0.985375336628699	0.847680711404679	9	8
ENSG00000166503	HDGFRP3	0.750067213289194	0.795493313252303	7	8
ENSG00000166595	FAM96B	0.154524561276146	0.372607467604067	1	5
ENSG00000166596	WDR16	0.169002597796023	0.0998359619542524	2	0
ENSG00000166734	CASC4	0.149755277161625	0.328484593875106	1	4
ENSG00000166780	C16orf45	0.228428519136298	0.267381506725874	3	3
ENSG00000166783	KIAA0430	0.970570837490073	0.842130684889062	9	8
ENSG00000166797	FAM96A	0.565553371959211	0.393943630633519	6	5
ENSG00000166803	KIAA0101	0.197314951683998	0.124610565164379	2	1
ENSG00000166881	TMEM194A	0.29831834201866	0.793043143499456	3	8
ENSG00000166896	XRCC6BP1	0.0887013561178079	0.244105182217121	0	3
ENSG00000166986	MARS	0.102577367737308	0.709119261251492	1	7
ENSG00000167014	C15orf43	0.105208320155896	0.232313628160699	1	2
ENSG00000167085	PHB	0.582726720380201	0.990103725557187	6	9
ENSG00000167283	ATP5L	0.57230559895761	0.346468813781344	6	4
ENSG00000167302	ENTHD2	0.397804934246504	0.817957924559444	4	8
ENSG00000167483	FAM129C	0.0797764098808307	0.180316148121966	0	2
ENSG00000167595	C19orf55	0.120962567613676	0.375784878286703	1	5
ENSG00000167674	HDGFRP2	0.744909692495776	0.818389817064578	7	8
ENSG00000167695	FAM57A	0.777963127167919	0.13684888722795	7	1
ENSG00000167862	ICT1	0.476931449891014	0.387765166640625	5	5
ENSG00000167863	ATP5H	0.426924495048564	0.195096270014573	5	2
ENSG00000167920	TMEM99	0.199656326369141	0.312926338996547	2	4
ENSG00000167930	ITFG3	0.640310684873494	0.95508907834095	6	9
ENSG00000168004	HRASLS5	0.0819088609693745	0.333755283570994	0	4
ENSG00000168005	C11orf84	0.230591456277404	0.712245381247539	3	7
ENSG00000168070	C11orf85	0.0705456382133913	0.249392325521565	0	3
ENSG00000168148	HIST3H3	0.0981491479411364	0.095954614520658	0	0
ENSG00000168298	HIST1H1E	0.114516426852641	0.0496350893808883	1	0
ENSG00000168333	C8orf22	0.0620795214965663	0.0831916880933614	0	0
ENSG00000168497	SDPR	0.425757499386031	0.201182455015362	5	2
ENSG00000168502	SOGA2	0.807420282466303	0.272951153719262	8	3
ENSG00000168509	HFE2	0.703318541927498	0.824629549247733	7	8
ENSG00000168631	DPCR1	0.2014166836137	0.204374660122108	2	2
ENSG00000168672	FAM84B	0.845922745317824	0.17081949397661	8	1
ENSG00000168746	C20orf62	0.2941844292822	0.261013301990101	3	3
ENSG00000169020	ATP5I	0.796328686440884	0.253148730100947	7	3
ENSG00000169026	MFSD7	0.375562473315078	0.216499478837901	4	2
ENSG00000169085	C8orf46	0.132671581271755	0.208610997873526	1	2
ENSG00000169126	ARMC4	0.269890860792499	0.231492126953258	3	2
ENSG00000169330	KIAA1024	0.709645122523919	0.281409150747835	7	3
ENSG00000169429	IL8	0.0862730386116378	0.0349708794349815	0	0
ENSG00000169612	FAM103A1	0.14823239824568	0.220294642070848	1	2
ENSG00000169660	HEXDC	0.376300803408528	0.351523127508225	4	4
ENSG00000169758	C15orf27	0.657388537614601	0.330551142709947	7	4
ENSG00000170270	C14orf142	0.518985421101079	0.43273137525305	6	5
ENSG00000170379	FAM115C	0.202355036880039	0.166447691769198	2	1
ENSG00000170445	HARS	0.266800866483298	0.585608051971141	3	7
ENSG00000170473	WIBG	0.141527469031307	0.501565559565706	1	6
ENSG00000170613	FAM71B	0.208974688085008	0.128253135444662	2	1
ENSG00000170681	MURC	0.342545240769324	0.353791938985877	4	4
ENSG00000170854	MINA	0.396846519159085	0.547194126089081	4	6
ENSG00000170955	PRKCDBP	0.39257645619788	0.207440064127848	4	2
ENSG00000171097	CCBL1	0.610575525429143	0.560141912341867	6	6
ENSG00000171159	C9orf16	0.213815920525258	0.559399666758989	2	6
ENSG00000171199	PROL1	0.0297215095823866	0.168273030779695	0	1
ENSG00000171224	C10orf35	0.115928485209513	0.153764577732819	1	1
ENSG00000171695	C20orf201	0.356889375759088	0.325629449746504	4	4
ENSG00000171722	C1orf111	0.149713889111128	0.0935373593458178	1	0
ENSG00000171811	TTC40	0.817042425352679	0.338121691761375	8	4
ENSG00000171861	RNMTL1	0.856132032060793	0.484117410728174	8	6
ENSG00000171962	LRRC48	0.312757398842483	0.345319079072136	4	4
ENSG00000171984	C20orf196	0.759799504640188	0.227297275740184	7	2
ENSG00000172014	ANKRD20A4	0.0601486974273893	0.139403378587447	0	1
ENSG00000172361	CCDC11	0.313283200761512	0.129067405465079	4	1
ENSG00000172366	FAM195A	0.309034739758717	0.226637788036304	4	2
ENSG00000172428	MYEOV2	0.318789882717976	0.115649442921825	4	1
ENSG00000172478	C2orf54	0.633580183845974	0.132303533074822	6	1
ENSG00000172661	FAM21C	0.176919260101451	0.312400019469117	2	4
ENSG00000172775	FAM192A	0.571190726661384	0.736582525417948	6	8
ENSG00000172785	CBWD1	0.683164361213689	0.208012710109781	7	2
ENSG00000172901	AQPEP	0.194038123437836	0.112135275917562	2	1
ENSG00000173020	ADRBK1	0.25679330172504	0.961644139642711	3	9
ENSG00000173124	C10orf129	0.220770282177682	0.290923066817304	2	3
ENSG00000173141	MRP63	0.100228720886998	0.397779503092774	0	5
ENSG00000173209	AHSA2	0.510752221308305	0.199509025509775	5	2
ENSG00000173214	KIAA1919	0.164612418873827	0.198238212226689	2	2
ENSG00000173421	CCDC36	0.121861152244241	0.279813468985742	1	3
ENSG00000173465	SSSCA1	0.115115582929878	0.969721200672713	1	9
ENSG00000173557	C2orf70	0.392470484129515	0.179123077537668	4	2
ENSG00000173567	GPR113	0.418548521070079	0.133938926211731	5	1
ENSG00000173588	CCDC41	0.498796451606645	0.227236134801678	5	2
ENSG00000173838	MARCH10	0.280565585606112	0.461771372232952	3	6
ENSG00000173915	USMG5	0.421879470796359	0.295441084804656	5	4
ENSG00000173926	MARCH3	0.467594650152284	0.526523785226351	5	6
ENSG00000174015	SPERT	0.145668717069209	0.299929176959723	1	4
ENSG00000174145	KIAA1239	0.84063042957333	0.718593031093542	8	7
ENSG00000174206	C12orf66	0.288644888555525	0.165346408170167	3	1
ENSG00000174370	C11orf45	0.809095842956197	0.947436791893462	8	9
ENSG00000174407	C20orf166	0.660201069567669	0.131954241846446	7	1
ENSG00000174514	MFSD4	0.474196081197404	0.262212359126785	5	3
ENSG00000174718	KIAA1551	0.299102857781245	0.0909166390147172	3	0
ENSG00000174749	C4orf32	0.167958046068825	0.167065586116098	2	1
ENSG00000174792	C4orf26	0.0915688811746696	0.164169125582381	0	1
ENSG00000174837	EMR1	0.0830787119589812	0.0397373676879634	0	0
ENSG00000174899	C3orf55	0.292517189447391	0.132178603251773	3	1
ENSG00000174917	C19orf70	0.23023265014427	0.47957095317642	3	6
ENSG00000175279	APITD1	0.664372127943702	0.256376589476448	7	3
ENSG00000175318	GRAMD2	0.427486072894344	0.40915772334158	5	5
ENSG00000175600	C7orf10	0.504349468886632	0.570564266167777	5	6
ENSG00000175707	C1orf172	0.358780533101203	0.538525916836072	4	6
ENSG00000175728	C11orf44	0.684829112081431	0.111061282114468	7	1
ENSG00000175746	C15orf54	0.0701653660590416	0.112658121153605	0	1
ENSG00000175779	C15orf53	0.18639071439827	0.0392989876629614	2	0
ENSG00000175877	WBSCR28	0.0355317057109712	0.0450703541665525	0	0
ENSG00000176092	AIM1L	0.341796040775558	0.323242903930929	4	4
ENSG00000176236	C10orf111	0.257049008569016	0.0860354607217541	3	0
ENSG00000176476	CCDC101	0.153608343079864	0.597876838544858	1	7
ENSG00000176485	PLA2G16	0.112294225973071	0.48558896522652	1	6
ENSG00000176542	KIAA2018	0.859592976797612	0.530511056155733	8	6
ENSG00000176605	C14orf177	0.135001537009296	0.137404365551028	1	1
ENSG00000176659	C20orf197	0.501634098197773	0.129802292767024	5	1
ENSG00000176731	C8orf59	0.269790621960887	0.224413195649133	3	2
ENSG00000176753	C15orf56	0.175556914245191	0.310074588785389	2	4
ENSG00000176904	OR51H1P	0.038162458177657	0.119369221060962	0	1
ENSG00000176907	C8orf4	0.22294681039895	0.0910089751425333	2	0
ENSG00000176912	C18orf56	0.369265046852431	0.0469480067615268	4	0
ENSG00000177096	FAM109B	0.305296839094928	0.3206553488362	3	4
ENSG00000177225	PDDC1	0.375322390648271	0.363590969528531	4	4
ENSG00000177234	C10orf85	0.148426332847891	0.15085630674025	1	1
ENSG00000177335	C8orf31	0.204010657524409	0.247994719124179	2	3
ENSG00000177453	NIM1	0.352627153486766	0.75375717281596	4	8
ENSG00000177459	C8orf47	0.378543209295176	0.194219716754138	4	2
ENSG00000177469	PTRF	0.367704836681611	0.423242839364602	4	5
ENSG00000177595	PIDD	0.469975613534673	0.431799310254239	5	5
ENSG00000177602	GSG2	0.235949246346903	0.260546613941141	3	3
ENSG00000177628	GBA	0.102756596216872	0.686456747920024	1	7
ENSG00000177673	C2orf57	0.295239761078392	0.112608149031853	3	1
ENSG00000177685	EFCAB4A	0.38927054046535	0.19909593135399	4	2
ENSG00000177707	PVRL3	0.65442235010378	0.643282086245349	6	7
ENSG00000177728	KIAA0195	0.465730225781503	0.683373648522445	5	7
ENSG00000177868	CCDC23	0.191796350176127	0.194496329011492	2	2
ENSG00000177875	C12orf68	0.204115956979282	0.401678207518525	2	5
ENSG00000177946	CENPBD1	0.174639174684263	0.259589120075274	2	3
ENSG00000178026	FAM211B	0.120816534789827	0.957843228248452	1	9
ENSG00000178033	FAM26E	0.181531152247916	0.126225801657455	2	1
ENSG00000178055	PRSS42	0.119933722799911	0.314399305726445	1	4
ENSG00000178202	KDELC2	0.612362231236975	0.278904388256279	6	3
ENSG00000178243	C9orf62	0.502409575253201	0.0759925767211858	5	0
ENSG00000178395	C1orf65	0.350023909882645	0.147295181603482	4	1
ENSG00000178404	DDC8	0.656163489983806	0.25010624328041	7	3
ENSG00000178700	DHFRL1	0.263714341709009	0.219575261501053	3	2
ENSG00000178734	C13orf45	0.459086244616644	0.0833890835236723	5	0
ENSG00000178752	FAM132B	0.501472160126626	0.167271759167656	5	1
ENSG00000178804	H1FOO	0.102084314667785	0.148899623185035	1	1
ENSG00000178882	FAM101A	0.582962932900102	0.230208505720078	6	2
ENSG00000178927	C17orf62	0.265223843667014	0.0895028328667642	3	0
ENSG00000178965	C1orf173	0.0855306103193543	0.0490340318343131	0	0
ENSG00000178980	SEPW1	0.176740687344171	0.247327546426139	2	3
ENSG00000179270	C2orf71	0.32679047876959	0.0511306066038761	4	0
ENSG00000179397	C1orf101	0.562681748105271	0.218994749541304	6	2
ENSG00000179840	C1orf200	0.408037105818669	0.199821787001732	5	2
ENSG00000179902	C1orf194	0.0901421572832746	0.133699058155003	0	1
ENSG00000180011	ZADH2	0.959876520259926	0.554783626015301	9	6
ENSG00000180043	FAM71E2	0.426196548102958	0.281243751793713	5	3
ENSG00000180066	C10orf91	0.677623975258918	0.156692318449567	7	1
ENSG00000180096	SEPT1	0.196840061552713	0.3899712179548	2	5
ENSG00000180209	MYLPF	0.628151636015218	0.269709069657218	6	3
ENSG00000180219	FAM71C	0.0848936134612017	0.170018688288396	0	1
ENSG00000180264	GPR144	0.624771233144378	0.312866057019589	6	4
ENSG00000180336	C17orf104	0.710426157373718	0.479646267160449	7	6
ENSG00000180347	CCDC129	0.148821932337651	0.228951543518225	1	2
ENSG00000180354	C7orf41	0.509757159805792	0.206115573619107	5	2
ENSG00000180389	ATP5EP2	0.0849170580967441	0.185256126803889	0	2
ENSG00000180448	HMHA1	0.605958262452798	0.2628486696493	6	3
ENSG00000180488	FAM73A	0.261200816260981	0.234876907151967	3	3
ENSG00000180525	PRR26	0.209017367369053	0.0803531654153909	2	0
ENSG00000180539	C9orf139	0.172073419659706	0.111745695429568	2	1
ENSG00000180573	HIST1H2AC	0.513571661289031	0.279808650358654	5	3
ENSG00000180596	HIST1H2BC	0.15654757671637	0.0826452661122861	1	0
ENSG00000180861	C12orf36	0.141335465574676	0.136256433882912	1	1
ENSG00000180869	C1orf180	0.0985324543962162	0.118152142309495	0	1
ENSG00000181218	HIST3H2A	0.700929751042361	0.262312505046171	7	3
ENSG00000181264	TMEM136	0.692336212017535	0.424891614056714	7	5
ENSG00000181350	FAM211A	0.453547084744073	0.551787857583607	5	6
ENSG00000181378	CCDC108	0.460563953877372	0.209549009262903	5	2
ENSG00000181577	C6orf223	0.160941595767289	0.255628193716651	2	3
ENSG00000181666	HKR1	0.176553083768226	0.241748567591925	2	3
ENSG00000181744	C3orf58	0.349938058651737	0.350007294888602	4	4
ENSG00000181751	C5orf30	0.197547877762005	0.310733178240447	2	4
ENSG00000181790	BAI1	0.966674615023701	0.489819257404423	9	6
ENSG00000182013	PNMAL1	0.108283336873848	0.327370745564589	1	4
ENSG00000182093	WRB	0.562993358005875	0.221760505917672	6	2
ENSG00000182183	FAM159A	0.136051073294503	0.153060568873942	1	1
ENSG00000182257	C22orf26	0.426435847202986	0.178410995841749	5	2
ENSG00000182352	C17orf77	0.169765738508553	0.0792556964169266	2	0
ENSG00000182600	C2orf82	0.553711094828787	0.49589864424793	6	6
ENSG00000182648	C7orf13	0.285315085400506	0.142405125447322	3	1
ENSG00000182831	C16orf72	0.977674608221713	0.148641589131274	9	1
ENSG00000182885	GPR97	0.155318526201271	0.122592252680186	1	1
ENSG00000182912	C21orf90	0.0987818043673832	0.0609979290115464	0	0
ENSG00000182934	SRPR	0.723047897028916	0.714077531381698	7	7
ENSG00000183019	C19orf59	0.361980149307293	0.15914637720146	4	1
ENSG00000183148	ANKRD20A2	0.108967821393897	0.108213075131848	1	0
ENSG00000183250	C21orf67	0.324284670818215	0.16777753796369	4	1
ENSG00000183291	SEP15	0.168745291456402	0.234196117261696	2	3
ENSG00000183307	CECR6	0.231788186593634	0.996252430722355	3	9
ENSG00000183324	C15orf60	0.387986432423577	0.237557862748272	4	3
ENSG00000183346	C10orf107	0.165300734068958	0.0792284249277865	2	0
ENSG00000183397	C19orf71	0.150435548941073	0.211075841539689	1	2
ENSG00000183508	FAM46C	0.526089864495192	0.98499002950433	6	9
ENSG00000183520	UTP11L	0.410910821942415	0.485120001361202	5	6
ENSG00000183560	FOLR4	0.0792607591836343	0.156707326838712	0	1
ENSG00000183598	HIST2H3D	0.191928169441896	0.434662610706253	2	5
ENSG00000183644	C11orf88	0.36716146475328	0.126545210372113	4	1
ENSG00000183654	MARCH11	0.512644972659329	0.419929177241467	5	5
ENSG00000183662	FAM19A1	0.351010161560111	0.255715764826722	4	3
ENSG00000183671	GPR1	0.113932428829453	0.124773000697845	1	1
ENSG00000183688	FAM101B	0.463925467773058	0.178271712381914	5	2
ENSG00000183722	LHFP	0.399082897662645	0.312369349817091	4	4
ENSG00000183760	PAPL	0.193871910422797	0.303494581496861	2	4
ENSG00000183784	C9orf66	0.481431572952759	0.0343890974427809	5	0
ENSG00000183833	MAATS1	0.0984660234784476	0.162545958575104	0	1
ENSG00000183853	KIRREL	0.945568530690557	0.643725777300581	9	7
ENSG00000183888	C1orf64	0.166564112926475	0.207436895546946	2	2
ENSG00000183955	SETD8	0.84401925906207	0.906514638258562	8	8
ENSG00000184163	FAM132A	0.364918882625904	0.298110774595298	4	4
ENSG00000184224	C11orf72	0.137948037093893	0.100442374518998	1	0
ENSG00000184260	HIST2H2AC	0.138078301090187	0.370450654593994	1	5
ENSG00000184270	HIST2H2AB	0.149101740429251	0.276648105810953	1	3
ENSG00000184293	CLECL1	0.212257070041028	0.100572742726761	2	0
ENSG00000184357	HIST1H1B	0.801640988477213	0.15904241362505	7	1
ENSG00000184385	C21orf128	0.316044772541222	0.069154806184389	4	0
ENSG00000184560	C17orf74	0.0954922563505093	0.11862154434518	0	1
ENSG00000184584	TMEM173	0.299209607968323	0.616544865429018	3	7
ENSG00000184599	FAM19A3	0.0461704978077693	0.0456570538537727	0	0
ENSG00000184608	C8orf12	0.301749092168843	0.105848428977634	3	0
ENSG00000184640	SEPT9	0.873899027167956	0.544801448163553	8	6
ENSG00000184678	HIST2H2BE	0.294227201555223	0.60433821543019	3	7
ENSG00000184702	SEPT5	0.227747001920706	0.776518987915557	3	8
ENSG00000184786	TCTE3	0.711215281439728	0.0522178800802746	7	0
ENSG00000184809	C21orf88	0.781686667744468	0.163109384500839	7	1
ENSG00000184811	TUSC5	0.600780040145564	0.246186898494825	6	3
ENSG00000184897	H1FX	0.144760010087338	0.24557401654843	1	3
ENSG00000185100	ADSSL1	0.654426882912333	0.65024952846395	6	7
ENSG00000185115	NDNL2	0.230267670434069	0.376248077006696	3	5
ENSG00000185130	HIST1H2BL	0.422883878981148	0.19340496753136	5	2
ENSG00000185274	WBSCR17	0.630919064659751	0.642743363106963	6	7
ENSG00000185290	NUPR1L	0.0974483749002158	0.238867484625571	0	3
ENSG00000185345	PARK2	0.873112817481891	0.592853374778183	8	7
ENSG00000185347	C14orf80	0.216090270437189	0.273228913566371	2	3
ENSG00000185418	TARSL2	0.615964297865812	0.109117737542837	6	0
ENSG00000185453	C19orf68	0.563734619426789	0.9231823681334	6	9
ENSG00000185504	C17orf70	0.281927300705377	0.448823264594924	3	5
ENSG00000185522	C11orf35	0.531990563329613	0.435584203555585	6	5
ENSG00000185523	C1orf227	0.175430192874766	0.213959351237158	2	2
ENSG00000185614	FAM212A	0.303593680599584	0.540650735224648	3	6
ENSG00000185662	C5orf50	0.516486619193066	0.12054756738386	5	1
ENSG00000185684	EP400NL	0.87761707939032	0.224423409673634	8	2
ENSG00000185689	C6orf201	0.826771111486073	0.308252104184978	8	4
ENSG00000185716	C16orf52	0.152482750712879	0.264413509674621	1	3
ENSG00000185860	C1orf110	0.127354123544606	0.217305046850517	1	2
ENSG00000185955	C7orf61	0.134872886235654	0.283851473279845	1	3
ENSG00000186073	C15orf41	0.241953825649809	0.0988639688626723	3	0
ENSG00000186143	C2orf53	0.149970855650998	0.217546101835495	1	2
ENSG00000186146	DEFB131	0.114438561773393	0.0970017256309197	1	0
ENSG00000186166	CCDC84	0.443097769617742	0.380812416753275	5	5
ENSG00000186205	MARC1	0.495557498233788	0.290678960784087	5	3
ENSG00000186260	MKL2	0.966175832709235	0.641817658582493	9	7
ENSG00000186367	KIAA1024L	0.156648756658139	0.15030701450907	1	1
ENSG00000186493	C5orf38	0.988887141653679	0.998279532003653	9	9
ENSG00000186522	SEPT10	0.638575708742966	0.982765334537844	6	9
ENSG00000186577	C6orf1	0.166418685730457	0.420884628202254	2	5
ENSG00000186648	LRRC16B	0.119996596953165	0.517236934255649	1	6
ENSG00000186710	CCDC42B	0.371923761248998	0.284350190266778	4	3
ENSG00000186825	C2orf27B	0.0990626034966011	0.189826137355995	0	2
ENSG00000186838	SELV	0.130304932283406	0.376551668822987	1	5
ENSG00000186960	C14orf23	0.432420029542035	0.270048787100055	5	3
ENSG00000187013	C17orf82	0.352281944481222	0.180572376885808	4	2
ENSG00000187164	KIAA1598	0.933987383813612	0.36135293506716	9	4
ENSG00000187166	H1FNT	0.0485880811113043	0.179340878201021	0	2
ENSG00000187475	HIST1H1T	0.037684608796188	0.0258866665660638	0	0
ENSG00000187533	C4orf40	0.0231946328644809	0.0414008322999298	0	0
